id,title,artist,chart_date,chords
570,Six Days On The Road,Dave Dudley,1963-06-15,N|N|N|G:maj6|G:maj6|G:maj6|G:maj6|G:maj6|G:maj|D:7|G:maj|G:maj|G:maj|G:maj|D:7|D:7|C:maj|D:7|G:maj|C:maj|G:maj|D:7|G:maj|G:maj|G:maj|D:7|G:maj|G:maj|G:maj|G:maj|D:7|D:7|C:maj|D:7|G:maj|C:maj|G:maj|D:7|G:maj|G:maj|G:maj|D:7|G:maj|G:maj|G:maj|G:maj|D:7|D:7|C:maj|D:7|G:maj|C:maj|G:maj|D:7|G:maj|G:maj|G:maj|G:maj|D:7|G:maj|G:maj|G:maj|G:maj|D:7|G:maj|G:maj|G:maj|G:maj|D:7|D:7|C:maj|D:7|G:maj|C:maj|G:maj|D:7|G:maj|G:maj|G:maj|D:7|G:maj|G:maj|G:maj|G:maj|D:7|D:7|C:maj|D:7|G:maj|C:maj|G:maj|D:7|G:maj|G:maj|G:maj|D:7|G:maj|G:maj|G:maj|D:7|G:maj|G:maj|G:maj|G:maj|G:maj|G:maj|G:maj|G:maj|G:maj|G:maj|N
571,Quarter To Three,Gary U.S. Bonds,1961-05-29,N|N|N|N|N|N|N|N|N|N|Eb:maj|Eb:maj|C:min|C:min|Ab:maj|Ab:maj|Bb:maj|Bb:maj|Bb:maj|Eb:maj|Eb:maj|C:min|C:min|Ab:maj|Ab:maj|Bb:maj|Bb:maj|Eb:maj|Eb:maj|C:min|C:min|Ab:maj|Ab:maj|Bb:maj|Bb:maj|Ab:maj|Ab:maj|Eb:maj|Eb:maj|Ab:maj|Ab:maj|Bb:7|Bb:7|Eb:maj|Eb:maj|C:min|C:min|Ab:maj|Ab:maj|Bb:maj|Eb:maj|Eb:maj|Eb:maj|Eb:maj|C:min|C:min|Ab:maj|Ab:maj|Bb:maj|Bb:maj|Eb:maj|Eb:maj|C:min|C:min|Ab:maj|Ab:maj|Bb:maj|Bb:maj|Bb:maj|Ab:maj|Ab:maj|Eb:maj|Eb:maj|Ab:maj|Ab:maj|Bb:7|Bb:7|Eb:maj|Eb:maj|C:min|C:min|Ab:maj|Ab:maj|Bb:maj|Eb:maj|Eb:maj|Eb:maj|Eb:maj|C:min|C:min|Ab:maj|Ab:maj|Bb:maj|Bb:maj|Eb:maj|Eb:maj|C:min|C:min|Ab:maj|Ab:maj|Bb:maj|Bb:maj|Bb:maj|N
572,"Tarzan Boy (From ""Teenage Mutant Ninja Turtles III"")",Baltimora,1986-01-18,N|N|F:maj|C:maj|D:min|Bb:maj|C:maj|F:maj|F:maj|C:maj|D:min|Bb:maj|C:maj|F:maj|F:maj|C:maj|D:min|Bb:maj|C:maj|F:maj|F:maj|C:maj|D:min|Bb:maj|C:maj|F:maj|D:min|Bb:maj|C:maj|D:min|Bb:maj|C:maj|D:min|Bb:maj|C:maj|C#:dim7|D:min|C:maj/3|F:maj|D:min|Bb:maj|C:maj|D:min|Bb:maj|C:maj|D:min|Bb:maj|C:maj|C#:dim7|D:min|C:maj/3|F:maj|F:maj|C:maj|D:min|Bb:maj|C:maj|F:maj|F:maj|C:maj|D:min|Bb:maj|C:maj|F:maj|F:maj|C:maj|D:min|Bb:maj|C:maj|F:maj|F:maj|C:maj|D:min|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|Bb:maj|C:maj|Bb:maj|C:maj|D:min|D:min|F:maj|C:maj|D:min|Bb:maj|C:maj|F:maj|F:maj|C:maj|D:min|Bb:maj|C:maj|F:maj|D:min|Bb:maj|C:maj|D:min|Bb:maj|C:maj|D:min|Bb:maj|C:maj|C#:dim7|D:min|C:maj/3|F:maj|D:min|Bb:maj|C:maj|D:min|Bb:maj|C:maj|D:min|Bb:maj|C:maj|C#:dim7|D:min|C:maj/3|F:maj|Bb:maj|C:maj|Bb:maj|C:maj|Bb:maj|C:maj|D:min|D:min|F:maj|C:maj|D:min|Bb:maj|C:maj|F:maj|F:maj|C:maj|D:min|Bb:maj|C:maj|F:maj|F:maj|C:maj|D:min|Bb:maj|C:maj|F:maj|F:maj|C:maj|D:min|Bb:maj|C:maj|F:maj|F:maj|N
573,"Oh Me, Oh My (Dreams In My Arms)",Al Green,1975-07-19,N|F:maj|Bb:maj|G:min|A:7|A:7|F:maj|Bb:maj/5|A:min|A:min|Bb:maj|G:min|A:7|A:7|F:maj|Bb:maj/5|A:min|A:min|Bb:maj|G:min|A:7|A:7|F:maj|D:7|Bb:maj|Eb:9|E:7|E:7|Ab:min|Db:7|C:7(11)|C:7(11)|C:7(11)|F:maj|G:min|A:min|Bb:maj|A:min|Ab:dim|G:min|C:7|C:7|F:maj|D:7|Bb:maj|Eb:9|E:7|E:7|Ab:min7|Db:7|C:7(11)|C:7(11)|F:maj|D:7|Bb:maj|Eb:9|E:7|E:7|F:maj|D:7|Bb:maj|Eb:9|E:7|C:7|F:maj|D:7|Bb:maj|Eb:9|E:7|C:7|C:7|N
577,Let's Work Together,Canned Heat,1970-10-10,N|N|N|D:7|C:7|G:maj|G:maj|G:maj|G:maj|G:maj|G:maj|C:7|C:7|G:maj|G:maj|D:7|C:7|G:maj|G:maj|G:maj|G:maj|G:maj|G:maj|C:7|C:7|G:maj|G:maj|D:7|C:7|G:maj|G:maj|G:maj|G:maj|G:maj|G:maj|C:7|C:7|G:maj|G:maj|D:7|C:7|G:maj|G:maj|G:maj|G:maj|G:maj|G:maj|G:maj|C:7|C:7|G:maj|G:maj|D:7|C:7|G:maj|G:maj|G:maj|G:maj|G:maj|G:maj|G:maj|C:7|C:7|G:maj|G:maj|D:7|C:7|G:maj|G:maj|G:maj|G:maj|G:maj|G:maj|G:maj|C:7|C:7|G:maj|G:maj|G:maj|D:7|C:7|G:maj|G:maj|G:maj|D:7|C:7|G:maj|G:maj|D:7|C:7|G:maj|G:maj|N|N|N
578,Giving You The Best That I Got,Anita Baker,1989-01-21,N|D:maj(9)|A:maj(9)/3|C:maj|B:min7|A:min7|G:maj(9)|F#:min7|Bb:maj7|A:min7|G:min7|F:maj9|D:maj/2|D:maj/2|E:maj/4|A:maj|E:maj/4|A:maj|C#:min7|C#:min7|D:maj7|D:maj7|C:maj7|B:min7|D:maj/2|E:maj/4|A:maj|E:maj/4|A:maj|C#:min7|C#:min7|D:maj7|D:maj9|C:maj7|B:min7|D:maj/2|D:maj7|A:maj(9)/3|C:maj7|B:min7|D:maj/2|D:maj7|A:maj(9)/3|C:maj7|B:min7|A:maj(9)/3|D:maj7|A:maj(9)/3|C:maj7|B:min7|D:maj/2|E:maj/4|A:maj|E:maj/4|A:maj|C#:min7|C#:min7|D:maj7|D:maj7|C:maj7|B:min7|D:maj/2|D:maj7|A:maj(9)/3|C:maj7|B:min7|D:maj/2|D:maj7|A:maj(9)/3|C:maj7|B:min7|A:maj(9)/3|D:maj7|A:maj(9)/3|C:maj7|B:min7|D:maj/2|D:maj/2|D:maj/2|D:maj/2|D:maj/2|C:dim|B:min7|C#:min7|D:maj7|D:maj/2|E:maj/4|A:maj|E:maj/4|A:maj|C#:min7|C#:min7|D:maj7|D:maj7|C:maj7|B:min7|D:maj/2|D:maj7|A:maj(9)/3|C:maj7|B:min7|D:maj/2|D:maj7|A:maj(9)/3|C:maj7|B:min7|A:maj(9)/3|D:maj7|A:maj(9)/3|C:maj7|B:min7|D:maj/2|D:maj/2|D:maj7|A:maj(9)/3|C:maj7|B:min7|D:maj/2|D:maj7|A:maj(9)/3|C:maj7|B:min7|D:maj/2|D:maj7|A:maj(9)/3|C:maj7|B:min7|D:maj/2|D:maj7|A:maj(9)/3|C:maj7|B:min7|D:maj/2|D:maj7|A:maj(9)/3|C:maj7|B:min7|D:maj/2|D:maj7|A:maj(9)/3|C:maj7|B:min7|D:maj/2|D:maj7|A:maj(9)/3|C:maj7|B:min7|D:maj/2|D:maj/2|N
579,Heart Full Of Soul,The Yardbirds,1965-07-31,N|D:min|D:min|D:min|D:min|D:min|D:min|G:maj|Bb:maj|F:maj|D:min|G:maj|Bb:maj|F:maj|D:min|G:maj|Bb:maj|F:maj|D:min|G:maj|Bb:maj|F:maj|D:maj|F:maj|G:maj|D:maj|Bb:maj|F:maj|D:maj|A:maj|G:maj|F:maj|D:min|C:maj|C:maj|D:min|D:min|D:min|D:min|D:min|D:min|G:maj|Bb:maj|F:maj|D:min|G:maj|Bb:maj|F:maj|F:maj|D:maj|F:maj|G:maj|D:maj|Bb:maj|F:maj|D:maj|A:maj|G:maj|F:maj|D:min|C:maj|C:maj|D:min|D:min|D:min|D:min|D:min|D:min|G:maj|Bb:maj|F:maj|D:min|G:maj|Bb:maj|F:maj|D:min|G:maj|Bb:maj|F:maj|D:min|G:maj|Bb:maj|F:maj|D:maj|F:maj|G:maj|D:maj|Bb:maj|F:maj|D:maj|A:maj|G:maj|F:maj|D:min|C:maj|C:maj|D:min|D:min|D:min|D:min|D:min|D:min|D:min|D:min|D:min|N|N|N
580,I Found A Love,The Falcons,1962-05-26,N|N|N|G:maj|C:maj|G:maj|D:maj|E:min|G:maj|G:maj/5|G:maj|C:maj|G:maj|C:maj|G:maj|D:maj|E:min|G:maj|G:maj/5|G:maj|C:maj|G:maj|C:maj|G:maj|D:maj|E:min|G:maj|G:maj/5|G:maj/5|G:maj|C:maj|G:maj|D:maj|E:min|G:maj|G:maj/5|G:maj|C:maj|G:maj|C:maj|G:maj|D:maj|E:min|G:maj|G:maj/5|G:maj|C:maj|G:maj|C:maj|G:maj|D:maj|G:maj|D:maj|E:min|G:maj|G:maj|N
582,I Don't Blame You At All,The Miracles,1971-04-03,N|Ab:maj|Db:maj|Ab:maj|Gb:maj|Ab:maj|Ab:maj|Ab:maj|Gb:maj|Ab:maj|Ab:maj|Ab:maj|Eb:min|Db:maj|Ab:maj|Eb:min|Db:maj|Gb:maj|Db:maj|Db:maj7|D:dim|Ab:maj/5|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Db:maj/5|Ab:maj|Ab:maj|Gb:maj|Ab:maj|Ab:maj|Ab:maj|Gb:maj|Ab:maj|Ab:maj|Ab:maj|Eb:min|Db:maj|Ab:maj|Eb:min|Db:maj|Gb:maj|Db:maj|Db:maj|D:dim|Ab:maj/5|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Db:maj/5|Ab:maj|Ab:maj|Gb:maj|Ab:maj|Ab:maj|Ab:maj|Gb:maj|Ab:maj|Ab:maj|Ab:maj|Gb:maj|Ab:maj|Ab:maj|Ab:maj|Gb:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Eb:min|Db:maj|Ab:maj|Eb:min|Db:maj|Ab:maj|Eb:min|Db:maj|Ab:maj|Gb:maj|Gb:maj|Db:maj|Db:maj|Db:maj|D:dim|Ab:maj/5|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Db:maj/5|Ab:maj|Ab:maj|Ab:maj|Gb:maj|Ab:maj|Ab:maj|Ab:maj|Gb:maj|Ab:maj|Ab:maj|Ab:maj|Gb:maj|Ab:maj|Ab:maj|Ab:maj|Gb:maj|Ab:maj|Ab:maj|Ab:maj|Gb:maj|Ab:maj|Ab:maj|Ab:maj|N
583,Amor,Ben E. King,1961-08-07,N|Bb:maj6|Bb:maj6|Bb:maj6|Bb:maj6|Bb:maj6|Bb:maj6|Bb:maj6|Bb:maj6|Bb:maj6|Bb:maj6|F:maj/5|F:maj/5|C:min|C:min|C:min|F:maj(9)/5|F:maj|F:maj|Bb:maj6|Bb:maj6|A:7|D:min|A:7|A:7|D:min|F:maj|F#:dim|G:min7|C:7|C:7|F:7|Bb:maj6|Bb:maj6|Bb:maj6|Bb:maj6|Bb:maj6|Bb:maj6|F:maj/5|F:maj/5|C:min|C:min|C:min|F:maj(9)/5|F:maj|F:maj|Bb:maj6|Bb:maj6|A:7|A:7|D:min|A:7|A:7|D:min|F:maj|F#:dim|G:min7|C:7|C:7|F:7|F:7|Bb:maj6|Bb:maj6|Bb:maj6|Bb:maj6|Bb:maj6|Bb:maj6|F:maj/5|F:maj/5|C:min|C:minmaj7|C:min7|F:maj(9)/5|F:maj|F:maj|F:maj|Bb:7(#11)|Bb:7(#11)|Bb:7(#11)|Bb:7(#11)|Bb:7(#11)|Bb:7(#11)|Bb:7(#11)|Bb:7(#11)|Bb:7(#11)|Bb:7(#11)|Bb:7(#11)|Bb:7(#11)|N
585,Too Weak To Fight,Clarence Carter,1968-12-07,N|Db:maj|Ab:maj|Gb:maj|Ab:maj|Db:maj6|Gb:maj6|Db:maj6(9)|Gb:maj6|Db:maj6(9)|Gb:maj6|Bb:min|Gb:maj6|Db:maj6(9)|Gb:maj6|Db:maj6(9)|Gb:maj6|Db:maj6(9)|Ab:7|Bb:min|Ab:maj|Gb:maj6|Ab:7|Bb:min|Ab:maj|Db:maj6(9)|Gb:maj6|Db:maj6(9)|Gb:maj6|Db:maj6(9)|Gb:maj6|Bb:min|Gb:maj6|Db:maj6(9)|Gb:maj6|Db:maj6(9)|Gb:maj6|Db:maj6(9)|Ab:7|Bb:min|Ab:maj|Gb:maj6|Ab:7|Bb:min|Ab:maj|Db:maj6(9)|Gb:maj6|Db:maj6(9)|Gb:maj6|Db:maj6(9)|Gb:maj6|Db:maj6(9)|Gb:maj6|Db:maj6(9)|Gb:maj6|Db:maj6(9)|Gb:maj6|Db:maj6(9)|Gb:maj6|Db:maj6(9)|Gb:maj6|Gb:maj6|N
587,Unchained Melody,The Righteous Brothers,1965-08-14,N|C:maj|A:min|F:maj|G:maj|C:maj|A:min|G:maj|G:maj|C:maj|A:min|F:maj|G:maj|C:maj|A:min|G:maj|G:maj|C:maj|G:maj|A:min|E:min|F:maj|G:maj|C:maj|C:7|F:maj|G:maj|F:maj|Eb:maj|F:maj|G:maj|C:maj|F:maj|G:maj|F:maj|Eb:maj|F:maj|G:maj|C:maj|C:maj|A:min|F:maj|G:maj|C:maj|A:min|G:maj|G:maj|C:maj|A:min|F:maj|G:maj|C:maj|A:min|G:maj|G:maj|C:maj|G:maj|A:min|E:min|F:maj|G:maj|G:maj|C:maj|A:min|F:maj|F:min|C:maj|C:maj|N|N|N
588,We Are The Champions,Queen,1978-01-14,N|N|N|C:min|G:sus4(b7)/4|C:min|G:sus4(b7)/4|C:min|G:sus4(b7)/4|C:min|G:sus4(b7)/4|Eb:maj|Bb:sus4(b7)/4|Eb:maj|Bb:sus4(b7)/4|Eb:maj|Bb:maj/3|C:min|F:7|Bb:maj|Bb:sus4(b7)|Bb:7(#11)|Bb:7|C:7|F:maj|A:min7|D:maj|Bb:5|C:5|F:maj|A:min7|Bb:maj|D:7/3|G:min|Bb:min|A:7(b9)/5|A:7(b9)/b7|F:maj|Eb:maj7(#11)/3|Ab:maj6|Bb:maj|C:min7(11)|C:min7(11)|F:min|G:min7|F:min|G:min7|F:min|C:sus4(b7)|C:sus4(b7)|C:min|G:sus4(b7)/4|C:min|G:sus4(b7)/4|C:min|G:sus4(b7)/4|C:min|G:sus4(b7)/4|Eb:maj|Bb:sus4(b7)/4|Eb:maj|Bb:sus4(b7)/4|Eb:maj|Bb:maj/3|C:min|F:7|Bb:maj|Bb:sus4(b7)|Bb:7(#11)|Bb:7|C:7|F:maj|A:min7|D:min|Bb:5|C:5|F:maj|A:min7|Bb:maj|D:7/3|G:min|Bb:min|A:7(b9)/5|A:7(b9)/b7|F:maj|Eb:maj7(#11)/3|Ab:maj6|Bb:maj|C:min7(11)|F:maj|A:min7|D:min|Bb:5|C:5|F:maj|A:min7|Bb:maj|D:7/3|G:min|Bb:min|A:7(b9)/5|A:7(b9)/b7|F:maj|Eb:maj7(#11)/3|Ab:maj6|Bb:maj|C:min7(11)|C:min7(11)|N|N|N
589,Southern Cross,"Crosby, Stills & Nash",1982-10-09,N|A:maj|G:maj9|D:maj|A:maj|G:maj9|D:maj|A:maj|A:maj|G:maj|D:maj|A:maj|G:maj|D:maj|A:maj|A:maj|G:maj|D:maj|A:maj|G:maj|D:maj|A:maj|A:maj|G:maj|D:maj|A:maj|G:maj|D:maj|A:maj|A:maj|G:maj|D:maj|A:maj|G:maj|D:maj|B:min|A:maj|A:maj|G:maj|D:maj|G:maj|A:maj|G:maj|D:maj|G:maj|A:maj|G:maj|D:maj|G:maj|A:maj|A:maj|D:maj|G:maj|A:maj|D:maj|G:maj|A:maj|D:maj|G:maj|A:maj|D:maj|G:maj|A:maj|A:maj|A:maj|G:maj|D:maj|A:maj|G:maj|D:maj|A:maj|A:maj|G:maj|D:maj|A:maj|G:maj|D:maj|A:maj|A:maj|G:maj|D:maj|A:maj|G:maj|D:maj|A:maj|A:maj|G:maj|D:maj|A:maj|G:maj|D:maj|A:maj|A:maj|G:maj|D:maj|A:maj|G:maj|D:maj|B:min|A:maj|A:maj|G:maj|D:maj|G:maj|A:maj|G:maj|D:maj|G:maj|A:maj|G:maj|D:maj|G:maj|A:maj|A:maj|D:maj|G:maj|A:maj|D:maj|G:maj|A:maj|D:maj|G:maj|A:maj|D:maj|G:maj|A:maj|A:maj|G:maj|D:maj|A:maj|G:maj|D:maj|A:maj|A:maj|A:maj|G:maj|D:maj|A:maj|G:maj|D:maj|A:maj|A:maj|G:maj|D:maj|A:maj|G:maj|D:maj|A:maj|A:maj|A:maj|G:maj|D:maj|A:maj|G:maj|D:maj|A:maj|A:maj|G:maj|D:maj|A:maj|G:maj|D:maj|A:maj|A:maj|A:maj|G:maj|D:maj|A:maj|G:maj|D:maj|N|N|N|N|N
590,Talk To Me,Chico DeBarge,1987-02-07,N|N|N|Bb:maj|Bb:maj|Bb:maj|Bb:maj|Ab:1/1|Ab:1/1|Ab:1/1|Ab:1/1|Ab:1/1|Ab:1/1|Ab:1/1|Ab:1/1|Ab:7|Ab:7|Ab:7|Ab:7|Ab:7|Ab:7|Ab:7|Ab:7|Ab:9|Ab:9|Ab:1/1|Ab:1/1|Ab:9|Ab:9|Ab:1/1|Ab:1/1|Ab:7|Ab:7|Ab:7|Ab:7|Ab:7|Ab:7|Ab:7|Ab:7|Ab:9|Ab:9|Ab:1/1|Ab:1/1|Ab:9|Ab:9|Ab:1/1|Ab:1/1|Ab:1/1|Ab:1/1|Ab:1/1|Ab:1/1|Ab:1/1|Ab:1/1|Ab:1/1|Ab:1/1|Gb:maj|Bb:min|Cb:maj|Db:sus4(b7)|Gb:maj|Bb:min|Cb:maj|Bb:maj|Gb:sus2|Gb:sus2|Gb:sus2|Gb:sus2|Gb:sus2|Gb:sus2|Gb:sus2|Gb:sus2|Ab:7|Ab:7|Ab:7|Ab:7|Ab:7|Ab:7|Ab:1/1|Ab:1/1|Ab:9|Ab:9|Ab:1/1|Ab:1/1|Ab:7|Ab:7|Ab:1/1|Ab:1/1|Ab:9|Ab:9|Ab:1/1|Ab:1/1|Ab:7|Ab:7|Ab:1/1|Ab:1/1|Ab:9|Ab:9|Ab:1/1|Ab:1/1|Ab:7|Ab:7|Ab:1/1|Ab:1/1|Ab:9|Ab:9|Ab:1/1|Ab:1/1|Ab:9|Ab:9|Ab:1/1|Ab:1/1|Ab:1/1|N
591,The Long Run,Eagles,1980-03-15,N|N|C:maj|C:maj|F:maj|F:maj|C:maj|C:maj|F:maj|F:maj|C:maj|C:maj|F:maj|F:maj|C:maj|C:maj|F:maj|F:maj|A:min7|A:min7|F:maj|F:maj|C:maj|C:maj|F:maj|F:maj|C:maj|C:maj|F:maj|F:maj|A:min7|A:min7|F:maj|F:maj|C:maj|F:maj|C:maj|G:maj|C:maj|C:maj|F:maj|F:maj|C:maj|C:maj|F:maj|F:maj|A:min7|A:min7|F:maj|F:maj|C:maj|C:maj|F:maj|F:maj|C:maj|C:maj|F:maj|F:maj|A:min7|A:min7|F:maj|F:maj|C:maj|F:maj|C:maj|G:maj|C:maj|F:maj|C:maj|G:maj|G:maj|C:maj|C:maj|F:maj|F:maj|C:maj|C:maj|F:maj|F:maj|C:maj|C:maj|F:maj|F:maj|C:maj|C:maj|F:maj|F:maj|C:maj|C:maj|F:maj|F:maj|C:maj|C:maj|F:maj|F:maj|F:maj|N
592,All She Wants Is,Duran Duran,1989-03-04,N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|D:min|D:min|D:min/5|D:min/5|D:min|D:min|D:min/5|D:min/5|D:min/5|D:min|D:min|D:min/5|D:min/5|D:min|D:min|D:min/5|D:min/5|D:min|D:min|D:min/5|D:min/5|D:min|D:min|D:min/5|D:min/5|D:min/5|N|N|N|N|N|N|N|D:min|D:min|D:min/5|D:min/5|D:min/5|D:min|D:min|D:min/5|D:min/5|D:min|D:min|D:min/5|D:min/5|D:min|D:min|D:min/5|D:min/5|D:min|D:min|D:min/5|D:min/5|D:min/5|D:min7|D:min7|D:min7|D:min7|D:min7|D:min7|D:min7|D:min7|D:min7|D:min7|D:1/1|D:1/1|D:1/1|D:1/1|D:1/1|D:1/1|D:1/1|D:1/1|D:1/1|D:1/1|D:1/1|D:1/1|D:1/1|D:1/1|D:1/1|D:1/1|D:1/1|D:min7|D:min7|D:min7|D:min7|D:min7|D:min|D:min|D:min/5|D:min/5|D:min|D:min|D:min/5|D:min/5|D:min|D:min|D:min/5|D:min/5|D:min|D:min|D:min/5|D:min/5|D:min|D:min|D:min/5|D:min/5|D:min|D:min|D:min/5|D:min/5|D:min|D:min|D:min/5|D:min/5|D:min|D:min|D:min/5|D:min/5|D:min/5|N|N|N
594,Situation,Yaz,1982-10-16,N|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|F#:1/1|G#:1/1|C#:1/1|F#:1/1|C#:1/1|F#:1/1|C#:1/1|F#:1/1|D#:maj|G#:maj|G#:maj|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|F#:1/1|G#:1/1|C#:1/1|F#:1/1|C#:1/1|F#:1/1|C#:1/1|F#:1/1|D#:maj|G#:maj|G#:maj|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|B:1/1|C#:1/1|F#:1/1|C#:1/1|F#:1/1|C#:1/1|F#:1/1|D#:maj|G#:maj|C#:1/1|F#:1/1|C#:1/1|F#:1/1|C#:1/1|F#:1/1|D#:maj|G#:maj|G#:maj|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|F#:1/1|G#:1/1|C#:1/1|F#:1/1|C#:1/1|F#:1/1|C#:1/1|F#:1/1|D#:maj|G#:maj|C#:1/1|F#:1/1|C#:1/1|F#:1/1|C#:1/1|F#:1/1|D#:maj|G#:maj|G#:maj|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|N|C#:5|B:5|C#:5|B:5|C#:5|B:5|C#:5|B:5|C#:5|B:5|C#:5|B:5|C#:5|B:5|C#:5|B:5|C#:5|B:5|C#:5|B:5|C#:5|B:5|C#:5|B:5|C#:5|B:5|C#:5|B:5|C#:5|B:5|C#:5|B:5|C#:5|B:5|C#:5|B:5|C#:5|B:5|C#:5|B:5|F#:1/1|G#:1/1|C#:1/1|F#:1/1|C#:1/1|F#:1/1|C#:1/1|F#:1/1|D#:maj|G#:maj|G#:maj|C#:1/1|F#:1/1|C#:1/1|F#:1/1|C#:1/1|F#:1/1|D#:maj|G#:maj|G#:maj|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|N|N|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|F#:1/1|G#:1/1|G#:1/1|C#:1/1|F#:1/1|C#:1/1|F#:1/1|C#:1/1|F#:1/1|D#:maj|G#:maj|G#:maj|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|F#:1/1|G#:1/1|C#:1/1|F#:1/1|C#:1/1|F#:1/1|C#:1/1|F#:1/1|D#:maj|G#:maj|C#:1/1|F#:1/1|C#:1/1|F#:1/1|C#:1/1|F#:1/1|D#:maj|G#:maj|G#:maj|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|B:1/1|C#:1/1|C#:1/1|N
598,Wish Someone Would Care,Irma Thomas,1964-04-25,N|B:min|D:maj|B:min|D:maj|D:maj|B:min|G:maj|A:7|D:maj|B:min|G:maj|A:7|D:maj|B:min|D:maj|B:min|A:maj|D:maj|B:min|D:maj|B:min|D:maj|B:min|D:maj|B:min|G:maj|A:maj|D:maj|B:min|D:maj|B:min|B:min|N
599,Hey Stoopid,Alice Cooper,1991-07-27,N|N|N|N|N|N|N|N|N|N|N|X|X|X|X|X|A:min|A:min|F:maj|F:maj|C:maj|C:maj|G:maj|G:maj|G:maj|A:min|A:min|F:maj|F:maj|C:maj|C:maj|G:maj|G:maj|A:min|A:min|F:maj|F:maj|C:maj|C:maj|G:maj|G:maj|A:min|D:min|F:maj|G:maj|A:min|D:min|F:maj|G:maj|C:min|Ab:maj|Bb:maj|C:min|Ab:maj|Bb:maj|C:min|Ab:maj|Bb:maj|C:min|Ab:maj|Bb:maj|F:min|G:min|C:min|Bb:maj|A:min|A:min|F:maj|F:maj|C:maj|C:maj|G:maj|G:maj|A:min|A:min|F:maj|F:maj|C:maj|C:maj|G:maj|G:maj|A:min|D:min|F:maj|G:maj|A:min|D:min|F:maj|G:maj|C:min|Ab:maj|Bb:maj|C:min|Ab:maj|Bb:maj|C:min|Ab:maj|Bb:maj|C:min|Ab:maj|Bb:maj|F:min|G:min|C:min|C:min|C:min|G:maj|A:maj|B:min|D:maj|G:maj|A:maj|F#:min|F#:min|F#:min|G:maj|G:maj|A:maj|A:maj|G:maj|G:maj|A:maj|A:maj|F#:min|F#:min|F#:maj/b3|F#:maj/5|N|N|N|N|C:min|C:1/1|C:1/1|C:1/1|F:min|G:min|G:min|C:min|Ab:maj|Bb:maj|C:min|Ab:maj|Bb:maj|C:min|Ab:maj|Bb:maj|C:min|Ab:maj|Bb:maj|F:min|G:min|G:min|C:min|Ab:maj|Bb:maj|C:min|Ab:maj|Bb:maj|C:min|Ab:maj|Bb:maj|C:min|Ab:maj|Bb:maj|F:min|G:min|N|N|N
